order	chromosome	type	start	end	strand	ID	accession_number	Name_hsaV20	Name	derives_from
2881_	chr5	miRNA	174178746.0	174178764.0	+	MIMAT0019691_1	MIMAT0019691	hsa-miR-4634-5p	hsa-miR-4634	MI0017261_1
2882_	chr5	miRNA_primary_transcript	175794949.0	175795034.0	+	MI0003814_1	MI0003814	hsa-mir-1271	hsa-mir-1271	na
2883_	chr5	miRNA	175794963.0	175794984.0	+	MIMAT0005796_1	MIMAT0005796	hsa-miR-1271-5p	hsa-miR-1271-5p	MI0003814_1
2884_	chr5	miRNA	175794999.0	175795020.0	+	MIMAT0022712_1	MIMAT0022712	hsa-miR-1271-3p	hsa-miR-1271-3p	MI0003814_1
2885_	chr5	miRNA_primary_transcript	176056440.0	176056501.0	-	MI0015885_1	MI0015885	hsa-mir-4281	hsa-mir-4281	na
2886_	chr5	miRNA	176056450.0	176056467.0	-	MIMAT0016907_1	MIMAT0016907	hsa-miR-4281-3p	hsa-miR-4281	MI0015885_1
2887_	chr5	miRNA_primary_transcript	179225278.0	179225346.0	-	MI0006319_1	MI0006319	hsa-mir-1229	hsa-mir-1229	na
2888_	chr5	miRNA	179225278.0	179225300.0	-	MIMAT0005584_1	MIMAT0005584	hsa-miR-1229-3p	hsa-miR-1229-3p	MI0006319_1
2889_	chr5	miRNA	179225323.0	179225346.0	-	MIMAT0022942_1	MIMAT0022942	hsa-miR-1229-5p	hsa-miR-1229-5p	MI0006319_1
2890_	chr5	miRNA_primary_transcript	179442303.0	179442397.0	-	MI0000802_1	MI0000802	hsa-mir-340	hsa-mir-340	na
2891_	chr5	miRNA	179442361.0	179442382.0	-	MIMAT0004692_1	MIMAT0004692	hsa-miR-340-5p	hsa-miR-340-5p	MI0000802_1
2892_	chr5	miRNA	179442319.0	179442340.0	-	MIMAT0000750_1	MIMAT0000750	hsa-miR-340-3p	hsa-miR-340-3p	MI0000802_1
2893_	chr5	miRNA_primary_transcript	180649566.0	180649633.0	-	MI0017265_1	MI0017265	hsa-mir-4638	hsa-mir-4638	na
2894_	chr5	miRNA	180649612.0	180649632.0	-	MIMAT0019695_1	MIMAT0019695	hsa-miR-4638-5p	hsa-miR-4638-5p	MI0017265_1
2895_	chr5	miRNA	180649577.0	180649599.0	-	MIMAT0019696_1	MIMAT0019696	hsa-miR-4638-3p	hsa-miR-4638-3p	MI0017265_1
2896_	chr6	miRNA_primary_transcript	1390549.0	1390646.0	-	MI0022555_1	MI0022555	hsa-mir-6720	hsa-mir-6720	na
2897_	chr6	miRNA	1390559.0	1390580.0	-	MIMAT0025851_1	MIMAT0025851	hsa-miR-6720-3p	hsa-miR-6720-3p	MI0022555_1
2898_	chr6	miRNA_primary_transcript	2854265.0	2854341.0	-	MI0017272_1	MI0017272	hsa-mir-4645	hsa-mir-4645	na
2899_	chr6	miRNA	2854313.0	2854331.0	-	MIMAT0019705_1	MIMAT0019705	hsa-miR-4645-5p	hsa-miR-4645-5p	MI0017272_1
2900_	chr6	miRNA	2854274.0	2854295.0	-	MIMAT0019706_1	MIMAT0019706	hsa-miR-4645-3p	hsa-miR-4645-3p	MI0017272_1
2901_	chr6	miRNA_primary_transcript	5148467.0	5148556.0	-	MI0016092_1	MI0016092	hsa-mir-3691	hsa-mir-3691	na
2902_	chr6	miRNA	5148520.0	5148542.0	-	MIMAT0018120_1	MIMAT0018120	hsa-miR-3691-5p	hsa-miR-3691-5p	MI0016092_1
2903_	chr6	miRNA	5148480.0	5148501.0	-	MIMAT0019224_1	MIMAT0019224	hsa-miR-3691-3p	hsa-miR-3691-3p	MI0016092_1
2904_	chr6	miRNA_primary_transcript	6169567.0	6169642.0	+	MI0019284_1	MI0019284	hsa-mir-5683	hsa-mir-5683	na
2905_	chr6	miRNA	6169576.0	6169599.0	+	MIMAT0022472_1	MIMAT0022472	hsa-miR-5683-5p	hsa-miR-5683	MI0019284_1
2906_	chr6	miRNA_primary_transcript	10439950.0	10440027.0	+	MI0019294_1	MI0019294	hsa-mir-5689	hsa-mir-5689	na
2907_	chr6	miRNA	10439958.0	10439979.0	+	MIMAT0022481_1	MIMAT0022481	hsa-miR-5689-5p	hsa-miR-5689	MI0019294_1
2908_	chr6	miRNA_primary_transcript	16141787.0	16141855.0	+	MI0017266_1	MI0017266	hsa-mir-4639	hsa-mir-4639	na
2909_	chr6	miRNA	16141787.0	16141808.0	+	MIMAT0019697_1	MIMAT0019697	hsa-miR-4639-5p	hsa-miR-4639-5p	MI0017266_1
2910_	chr6	miRNA	16141834.0	16141853.0	+	MIMAT0019698_1	MIMAT0019698	hsa-miR-4639-3p	hsa-miR-4639-3p	MI0017266_1
2911_	chr6	miRNA_primary_transcript	18572015.0	18572111.0	+	MI0003593_1	MI0003593	hsa-mir-548a-1	hsa-mir-548a-1	na
2912_	chr6	miRNA	18572075.0	18572096.0	+	MIMAT0003251_1	MIMAT0003251	hsa-miR-548a-3p	hsa-miR-548a-3p	MI0003593_1
2913_	chr6	miRNA_primary_transcript	27115405.0	27115467.0	+	MI0014167_1	MI0014167	hsa-mir-3143	hsa-mir-3143	na
2914_	chr6	miRNA	27115408.0	27115432.0	+	MIMAT0015012_1	MIMAT0015012	hsa-miR-3143-5p	hsa-miR-3143	MI0014167_1
2915_	chr6	miRNA_primary_transcript	30552109.0	30552194.0	+	MI0005561_1	MI0005561	hsa-mir-877	hsa-mir-877	na
2916_	chr6	miRNA	30552109.0	30552128.0	+	MIMAT0004949_1	MIMAT0004949	hsa-miR-877-5p	hsa-miR-877-5p	MI0005561_1
2917_	chr6	miRNA	30552174.0	30552194.0	+	MIMAT0004950_1	MIMAT0004950	hsa-miR-877-3p	hsa-miR-877-3p	MI0005561_1
2918_	chr6	miRNA_primary_transcript	30858660.0	30858749.0	+	MI0017267_1	MI0017267	hsa-mir-4640	hsa-mir-4640	na
2919_	chr6	miRNA	30858668.0	30858690.0	+	MIMAT0019699_1	MIMAT0019699	hsa-miR-4640-5p	hsa-miR-4640-5p	MI0017267_1
2920_	chr6	miRNA	30858726.0	30858747.0	+	MIMAT0019700_1	MIMAT0019700	hsa-miR-4640-3p	hsa-miR-4640-3p	MI0017267_1
2921_	chr6	miRNA_primary_transcript	31668806.0	31668868.0	-	MI0017273_1	MI0017273	hsa-mir-4646	hsa-mir-4646	na
2922_	chr6	miRNA	31668847.0	31668868.0	-	MIMAT0019707_1	MIMAT0019707	hsa-miR-4646-5p	hsa-miR-4646-5p	MI0017273_1
2923_	chr6	miRNA	31668806.0	31668826.0	-	MIMAT0019708_1	MIMAT0019708	hsa-miR-4646-3p	hsa-miR-4646-3p	MI0017273_1
2924_	chr6	miRNA_primary_transcript	31924616.0	31924717.0	-	MI0006326_1	MI0006326	hsa-mir-1236	hsa-mir-1236	na
2925_	chr6	miRNA	31924616.0	31924637.0	-	MIMAT0005591_1	MIMAT0005591	hsa-miR-1236-3p	hsa-miR-1236-3p	MI0006326_1
2926_	chr6	miRNA	31924695.0	31924716.0	-	MIMAT0022945_1	MIMAT0022945	hsa-miR-1236-5p	hsa-miR-1236-5p	MI0006326_1
2927_	chr6	miRNA_primary_transcript	32137807.0	32137893.0	-	MI0022556_1	MI0022556	hsa-mir-6721	hsa-mir-6721	na
2928_	chr6	miRNA	32137861.0	32137883.0	-	MIMAT0025852_1	MIMAT0025852	hsa-miR-6721-5p	hsa-miR-6721-5p	MI0022556_1
2929_	chr6	miRNA_primary_transcript	32717689.0	32717756.0	-	MI0016809_1	MI0016809	hsa-mir-3135b	hsa-mir-3135b	na
2930_	chr6	miRNA	32717729.0	32717750.0	-	MIMAT0018985_1	MIMAT0018985	hsa-miR-3135b-5p	hsa-miR-3135b	MI0016809_1
2931_	chr6	miRNA_primary_transcript	33175612.0	33175721.0	+	MI0000296_1	MI0000296	hsa-mir-219-1	hsa-mir-219-1	na
2932_	chr6	miRNA	33175632.0	33175652.0	+	MIMAT0000276_1	MIMAT0000276	hsa-miR-219a-5p	hsa-miR-219-5p	MI0000296_1
2933_	chr6	miRNA	33175673.0	33175694.0	+	MIMAT0004567_1	MIMAT0004567	hsa-miR-219a-1-3p	hsa-miR-219-1-3p	MI0000296_1
2934_	chr6	miRNA_primary_transcript	33406108.0	33406214.0	+	MI0017870_1	MI0017870	hsa-mir-5004	hsa-mir-5004	na
2935_	chr6	miRNA	33406128.0	33406149.0	+	MIMAT0021027_1	MIMAT0021027	hsa-miR-5004-5p	hsa-miR-5004-5p	MI0017870_1
2936_	chr6	miRNA	33406174.0	33406195.0	+	MIMAT0021028_1	MIMAT0021028	hsa-miR-5004-3p	hsa-miR-5004-3p	MI0017870_1
2937_	chr6	miRNA_primary_transcript	33665905.0	33666011.0	+	MI0016590_1	MI0016590	hsa-mir-3934	hsa-mir-3934	na
2938_	chr6	miRNA	33665929.0	33665950.0	+	MIMAT0018349_1	MIMAT0018349	hsa-miR-3934-5p	hsa-miR-3934-5p	MI0016590_1
2939_	chr6	miRNA	33665968.0	33665989.0	+	MIMAT0022975_1	MIMAT0022975	hsa-miR-3934-3p	hsa-miR-3934-3p	MI0016590_1
2940_	chr6	miRNA_primary_transcript	33967749.0	33967828.0	-	MI0006415_1	MI0006415	hsa-mir-1275	hsa-mir-1275	na
2941_	chr6	miRNA	33967795.0	33967811.0	-	MIMAT0005929_1	MIMAT0005929	hsa-miR-1275-5p	hsa-miR-1275	MI0006415_1
2942_	chr6	miRNA_primary_transcript	35632494.0	35632566.0	-	MI0019295_1	MI0019295	hsa-mir-5690	hsa-mir-5690	na
2943_	chr6	miRNA	35632537.0	35632557.0	-	MIMAT0022482_1	MIMAT0022482	hsa-miR-5690-5p	hsa-miR-5690	MI0019295_1
2944_	chr6	miRNA_primary_transcript	36590213.0	36590289.0	-	MI0016433_1	MI0016433	hsa-mir-3925	hsa-mir-3925	na
2945_	chr6	miRNA	36590257.0	36590278.0	-	MIMAT0018200_1	MIMAT0018200	hsa-miR-3925-5p	hsa-miR-3925-5p	MI0016433_1
2946_	chr6	miRNA	36590223.0	36590243.0	-	MIMAT0019228_1	MIMAT0019228	hsa-miR-3925-3p	hsa-miR-3925-3p	MI0016433_1
2947_	chr6	miRNA_primary_transcript	37523141.0	37523198.0	-	MI0016810_1	MI0016810	hsa-mir-4462	hsa-mir-4462	na
2948_	chr6	miRNA	37523142.0	37523164.0	-	MIMAT0018986_1	MIMAT0018986	hsa-miR-4462-3p	hsa-miR-4462	MI0016810_1
2949_	chr6	miRNA_primary_transcript	41566461.0	41566526.0	+	MI0017268_1	MI0017268	hsa-mir-4641	hsa-mir-4641	na
2950_	chr6	miRNA	41566502.0	41566525.0	+	MIMAT0019701_1	MIMAT0019701	hsa-miR-4641-3p	hsa-miR-4641	MI0017268_1
2951_	chr6	miRNA_primary_transcript	44221943.0	44222022.0	-	MI0017274_1	MI0017274	hsa-mir-4647	hsa-mir-4647	na
2952_	chr6	miRNA	44221990.0	44222012.0	-	MIMAT0019709_1	MIMAT0019709	hsa-miR-4647-5p	hsa-miR-4647	MI0017274_1
2953_	chr6	miRNA_primary_transcript	44403378.0	44403459.0	+	MI0017269_1	MI0017269	hsa-mir-4642	hsa-mir-4642	na
2954_	chr6	miRNA	44403387.0	44403408.0	+	MIMAT0019702_1	MIMAT0019702	hsa-miR-4642-5p	hsa-miR-4642	MI0017269_1
2955_	chr6	miRNA_primary_transcript	45165411.0	45165507.0	-	MI0003594_1	MI0003594	hsa-mir-586	hsa-mir-586	na
2956_	chr6	miRNA	45165471.0	45165492.0	-	MIMAT0003252_1	MIMAT0003252	hsa-miR-586-5p	hsa-miR-586	MI0003594_1
2957_	chr6	miRNA_primary_transcript	52009147.0	52009232.0	+	MI0000490_1	MI0000490	hsa-mir-206	hsa-mir-206	na
2958_	chr6	miRNA	52009199.0	52009220.0	+	MIMAT0000462_1	MIMAT0000462	hsa-miR-206-3p	hsa-miR-206	MI0000490_1
2959_	chr6	miRNA_primary_transcript	52013721.0	52013839.0	+	MI0000822_1	MI0000822	hsa-mir-133b	hsa-mir-133b	na
2960_	chr6	miRNA	52013786.0	52013807.0	+	MIMAT0000770_1	MIMAT0000770	hsa-miR-133b-3p	hsa-miR-133b	MI0000822_1
2961_	chr6	miRNA_primary_transcript	53141791.0	53141869.0	+	MI0019287_1	MI0019287	hsa-mir-5685	hsa-mir-5685	na
2962_	chr6	miRNA	53141800.0	53141821.0	+	MIMAT0022475_1	MIMAT0022475	hsa-miR-5685-5p	hsa-miR-5685	MI0019287_1
2963_	chr6	miRNA_primary_transcript	57254930.0	57255010.0	+	MI0014168_1	MI0014168	hsa-mir-548u	hsa-mir-548u	na
2964_	chr6	miRNA	57254978.0	57255000.0	+	MIMAT0015013_1	MIMAT0015013	hsa-miR-548u-3p	hsa-miR-548u	MI0014168_1
2965_	chr6	miRNA_primary_transcript	72086663.0	72086734.0	-	MI0000254_1	MI0000254	hsa-mir-30c-2	hsa-mir-30c-2	na
2966_	chr6	miRNA	72086706.0	72086728.0	-	MIMAT0000244_2	MIMAT0000244	hsa-miR-30c-5p	hsa-miR-30c-5p	MI0000254_1
2967_	chr6	miRNA	72086667.0	72086688.0	-	MIMAT0004550_1	MIMAT0004550	hsa-miR-30c-2-3p	hsa-miR-30c-2-3p	MI0000254_1
2968_	chr6	miRNA_primary_transcript	72113254.0	72113324.0	-	MI0000088_1	MI0000088	hsa-mir-30a	hsa-mir-30a	na
2969_	chr6	miRNA	72113298.0	72113319.0	-	MIMAT0000087_1	MIMAT0000087	hsa-miR-30a-5p	hsa-miR-30a-5p	MI0000088_1
2970_	chr6	miRNA	72113257.0	72113278.0	-	MIMAT0000088_1	MIMAT0000088	hsa-miR-30a-3p	hsa-miR-30a-3p	MI0000088_1
2971_	chr6	miRNA_primary_transcript	73677410.0	73677476.0	-	MI0015890_1	MI0015890	hsa-mir-4282	hsa-mir-4282	na
2972_	chr6	miRNA	73677420.0	73677437.0	-	MIMAT0016912_1	MIMAT0016912	hsa-miR-4282-3p	hsa-miR-4282	MI0015890_1
2973_	chr6	miRNA_primary_transcript	76138123.0	76138189.0	+	MI0016811_1	MI0016811	hsa-mir-4463	hsa-mir-4463	na
2974_	chr6	miRNA	76138162.0	76138178.0	+	MIMAT0018987_1	MIMAT0018987	hsa-miR-4463-3p	hsa-miR-4463	MI0016811_1
2975_	chr6	miRNA_primary_transcript	91022461.0	91022552.0	+	MI0016812_1	MI0016812	hsa-mir-4464	hsa-mir-4464	na
2976_	chr6	miRNA	91022472.0	91022492.0	+	MIMAT0018988_1	MIMAT0018988	hsa-miR-4464-5p	hsa-miR-4464	MI0016812_1
2977_	chr6	miRNA_primary_transcript	92231378.0	92231455.0	+	MI0017270_1	MI0017270	hsa-mir-4643	hsa-mir-4643	na
2978_	chr6	miRNA	92231427.0	92231448.0	+	MIMAT0019703_1	MIMAT0019703	hsa-miR-4643-3p	hsa-miR-4643	MI0017270_1
2979_	chr6	miRNA_primary_transcript	98472407.0	98472497.0	+	MI0003939_1	MI0003939	hsa-mir-2113	hsa-mir-2113	na
2980_	chr6	miRNA	98472462.0	98472482.0	+	MIMAT0009206_1	MIMAT0009206	hsa-miR-2113-3p	hsa-miR-2113	MI0003939_1
2981_	chr6	miRNA_primary_transcript	99572485.0	99572572.0	+	MI0016813_1	MI0016813	hsa-mir-548ai	hsa-mir-548ai	na
2982_	chr6	miRNA	99572500.0	99572521.0	+	MIMAT0018989_1	MIMAT0018989	hsa-miR-548ai-5p	hsa-miR-548ai	MI0016813_1
2983_	chr6	miRNA_primary_transcript	107232000.0	107232095.0	+	MI0003595_1	MI0003595	hsa-mir-587	hsa-mir-587	na
2984_	chr6	miRNA	107232015.0	107232035.0	+	MIMAT0003253_1	MIMAT0003253	hsa-miR-587-5p	hsa-miR-587	MI0003595_1
2985_	chr6	miRNA_primary_transcript	119390212.0	119390308.0	-	MI0003596_1	MI0003596	hsa-mir-548b	hsa-mir-548b	na
2986_	chr6	miRNA	119390263.0	119390284.0	-	MIMAT0004798_1	MIMAT0004798	hsa-miR-548b-5p	hsa-miR-548b-5p	MI0003596_1
2987_	chr6	miRNA	119390227.0	119390248.0	-	MIMAT0003254_1	MIMAT0003254	hsa-miR-548b-3p	hsa-miR-548b-3p	MI0003596_1
2988_	chr6	miRNA_primary_transcript	120336325.0	120336403.0	+	MI0014169_1	MI0014169	hsa-mir-3144	hsa-mir-3144	na
2989_	chr6	miRNA	120336337.0	120336358.0	+	MIMAT0015014_1	MIMAT0015014	hsa-miR-3144-5p	hsa-miR-3144-5p	MI0014169_1
2990_	chr6	miRNA	120336372.0	120336393.0	+	MIMAT0015015_1	MIMAT0015015	hsa-miR-3144-3p	hsa-miR-3144-3p	MI0014169_1
2991_	chr6	miRNA_primary_transcript	126805777.0	126805859.0	+	MI0003597_1	MI0003597	hsa-mir-588	hsa-mir-588	na
2992_	chr6	miRNA	126805792.0	126805812.0	+	MIMAT0003255_1	MIMAT0003255	hsa-miR-588-5p	hsa-miR-588	MI0003597_1
2993_	chr6	miRNA_primary_transcript	132113312.0	132113371.0	+	MI0016751_1	MI0016751	hsa-mir-548h-5	hsa-mir-548h-5	na
2994_	chr6	miRNA	132113314.0	132113335.0	+	MIMAT0005928_4	MIMAT0005928	hsa-miR-548h-5p	hsa-miR-548h-5p	MI0016751_1
2995_	chr6	miRNA_primary_transcript	132436332.0	132436403.0	-	MI0016814_1	MI0016814	hsa-mir-548aj-1	hsa-mir-548aj-1	na
2996_	chr6	miRNA	132436339.0	132436359.0	-	MIMAT0018990_1	MIMAT0018990	hsa-miR-548aj-3p	hsa-miR-548aj-3p	MI0016814_1
2997_	chr6	miRNA_primary_transcript	135300476.0	135300570.0	-	MI0016063_1	MI0016063	hsa-mir-3662	hsa-mir-3662	na
2998_	chr6	miRNA	135300493.0	135300516.0	-	MIMAT0018083_1	MIMAT0018083	hsa-miR-3662-3p	hsa-miR-3662	MI0016063_1
2999_	chr6	miRNA_primary_transcript	135560298.0	135560394.0	+	MI0003598_1	MI0003598	hsa-mir-548a-2	hsa-mir-548a-2	na
3000_	chr6	miRNA	135560358.0	135560379.0	+	MIMAT0003251_2	MIMAT0003251	hsa-miR-548a-3p	hsa-miR-548a-3p	MI0003598_1
3001_	chr6	miRNA_primary_transcript	138756350.0	138756431.0	-	MI0014170_1	MI0014170	hsa-mir-3145	hsa-mir-3145	na
3002_	chr6	miRNA	138756360.0	138756383.0	-	MIMAT0015016_1	MIMAT0015016	hsa-miR-3145-3p	hsa-miR-3145-3p	MI0014170_1
3003_	chr6	miRNA	138756399.0	138756420.0	-	MIMAT0019205_1	MIMAT0019205	hsa-miR-3145-5p	hsa-miR-3145-5p	MI0014170_1
3004_	chr6	miRNA_primary_transcript	140526389.0	140526463.0	+	MI0016069_1	MI0016069	hsa-mir-3668	hsa-mir-3668	na
3005_	chr6	miRNA	140526397.0	140526417.0	+	MIMAT0018091_1	MIMAT0018091	hsa-miR-3668-5p	hsa-miR-3668	MI0016069_1
3006_	chr6	miRNA_primary_transcript	141004951.0	141005020.0	+	MI0016816_1	MI0016816	hsa-mir-4465	hsa-mir-4465	na
3007_	chr6	miRNA	141004992.0	141005013.0	+	MIMAT0018992_1	MIMAT0018992	hsa-miR-4465-3p	hsa-miR-4465	MI0016816_1
3008_	chr6	miRNA_primary_transcript	155174494.0	155174570.0	+	MI0014171_1	MI0014171	hsa-mir-1273c	hsa-mir-1273c	na
3009_	chr6	miRNA	155174503.0	155174524.0	+	MIMAT0015017_1	MIMAT0015017	hsa-miR-1273c-5p	hsa-miR-1273c	MI0014171_1
3010_	chr6	miRNA_primary_transcript	156267931.0	156268013.0	+	MI0006334_1	MI0006334	hsa-mir-1202	hsa-mir-1202	na
3011_	chr6	miRNA	156267943.0	156267963.0	+	MIMAT0005865_1	MIMAT0005865	hsa-miR-1202-5p	hsa-miR-1202	MI0006334_1
3012_	chr6	miRNA_primary_transcript	157100812.0	157100865.0	-	MI0016817_1	MI0016817	hsa-mir-4466	hsa-mir-4466	na
3013_	chr6	miRNA	157100844.0	157100861.0	-	MIMAT0018993_1	MIMAT0018993	hsa-miR-4466-5p	hsa-miR-4466	MI0016817_1
3014_	chr6	miRNA_primary_transcript	157950164.0	157950232.0	+	MI0016093_1	MI0016093	hsa-mir-3692	hsa-mir-3692	na
3015_	chr6	miRNA	157950169.0	157950192.0	+	MIMAT0018121_1	MIMAT0018121	hsa-miR-3692-5p	hsa-miR-3692-5p	MI0016093_1
3016_	chr6	miRNA	157950207.0	157950230.0	+	MIMAT0018122_1	MIMAT0018122	hsa-miR-3692-3p	hsa-miR-3692-3p	MI0016093_1
3017_	chr6	miRNA_primary_transcript	159185693.0	159185785.0	-	MI0016424_1	MI0016424	hsa-mir-3918	hsa-mir-3918	na
3018_	chr6	miRNA	159185747.0	159185767.0	-	MIMAT0018192_1	MIMAT0018192	hsa-miR-3918-5p	hsa-miR-3918	MI0016424_1
3019_	chr6	miRNA_primary_transcript	166922842.0	166922921.0	-	MI0008334_1	MI0008334	hsa-mir-1913	hsa-mir-1913	na
3020_	chr6	miRNA	166922852.0	166922873.0	-	MIMAT0007888_1	MIMAT0007888	hsa-miR-1913-3p	hsa-miR-1913	MI0008334_1
3021_	chr6	miRNA_primary_transcript	167411295.0	167411400.0	-	MI0016596_1	MI0016596	hsa-mir-3939	hsa-mir-3939	na
3022_	chr6	miRNA	167411318.0	167411339.0	-	MIMAT0018355_1	MIMAT0018355	hsa-miR-3939-3p	hsa-miR-3939	MI0016596_1
3023_	chr6	miRNA_primary_transcript	170639849.0	170639932.0	+	MI0017271_1	MI0017271	hsa-mir-4644	hsa-mir-4644	na
3024_	chr6	miRNA	170639901.0	170639923.0	+	MIMAT0019704_1	MIMAT0019704	hsa-miR-4644-3p	hsa-miR-4644	MI0017271_1
3025_	chr7	miRNA_primary_transcript	1062569.0	1062662.0	-	MI0000815_1	MI0000815	hsa-mir-339	hsa-mir-339	na
3026_	chr7	miRNA	1062626.0	1062648.0	-	MIMAT0000764_1	MIMAT0000764	hsa-miR-339-5p	hsa-miR-339-5p	MI0000815_1
3027_	chr7	miRNA	1062591.0	1062613.0	-	MIMAT0004702_1	MIMAT0004702	hsa-miR-339-3p	hsa-miR-339-3p	MI0000815_1
3028_	chr7	miRNA_primary_transcript	1883816.0	1883889.0	-	MI0017283_1	MI0017283	hsa-mir-4655	hsa-mir-4655	na
3029_	chr7	miRNA	1883859.0	1883880.0	-	MIMAT0019721_1	MIMAT0019721	hsa-miR-4655-5p	hsa-miR-4655-5p	MI0017283_1
3030_	chr7	miRNA	1883825.0	1883845.0	-	MIMAT0019722_1	MIMAT0019722	hsa-miR-4655-3p	hsa-miR-4655-3p	MI0017283_1
3031_	chr7	miRNA_primary_transcript	2566708.0	2566779.0	+	MI0017275_1	MI0017275	hsa-mir-4648	hsa-mir-4648	na
3032_	chr7	miRNA	2566708.0	2566727.0	+	MIMAT0019710_1	MIMAT0019710	hsa-miR-4648-5p	hsa-miR-4648	MI0017275_1
3033_	chr7	miRNA_primary_transcript	4828196.0	4828270.0	-	MI0017284_1	MI0017284	hsa-mir-4656	hsa-mir-4656	na
3034_	chr7	miRNA	4828239.0	4828261.0	-	MIMAT0019723_1	MIMAT0019723	hsa-miR-4656-5p	hsa-miR-4656	MI0017284_1
3035_	chr7	miRNA_primary_transcript	5535450.0	5535548.0	-	MI0003599_1	MI0003599	hsa-mir-589	hsa-mir-589	na
3036_	chr7	miRNA	5535504.0	5535525.0	-	MIMAT0004799_1	MIMAT0004799	hsa-miR-589-5p	hsa-miR-589-5p	MI0003599_1
3037_	chr7	miRNA	5535465.0	5535488.0	-	MIMAT0003256_1	MIMAT0003256	hsa-miR-589-3p	hsa-miR-589-3p	MI0003599_1
3038_	chr7	miRNA_primary_transcript	7106595.0	7106676.0	-	MI0016084_1	MI0016084	hsa-mir-3683	hsa-mir-3683	na
3039_	chr7	miRNA	7106641.0	7106662.0	-	MIMAT0018111_1	MIMAT0018111	hsa-miR-3683-5p	hsa-miR-3683	MI0016084_1
3040_	chr7	miRNA_primary_transcript	18166843.0	18166932.0	-	MI0006367_1	MI0006367	hsa-mir-1302-6	hsa-mir-1302-6	na
3041_	chr7	miRNA	18166857.0	18166877.0	-	MIMAT0005890_8	MIMAT0005890	hsa-miR-1302-3p	hsa-miR-1302	MI0006367_1
3042_	chr7	miRNA_primary_transcript	19744981.0	19745059.0	-	MI0014172_1	MI0014172	hsa-mir-3146	hsa-mir-3146	na
3043_	chr7	miRNA	19744989.0	19745010.0	-	MIMAT0015018_1	MIMAT0015018	hsa-miR-3146-3p	hsa-miR-3146	MI0014172_1
3044_	chr7	miRNA_primary_transcript	21510676.0	21510764.0	+	MI0006276_1	MI0006276	hsa-mir-1183	hsa-mir-1183	na
3045_	chr7	miRNA	21510723.0	21510749.0	+	MIMAT0005828_1	MIMAT0005828	hsa-miR-1183-3p	hsa-miR-1183	MI0006276_1
3046_	chr7	miRNA_primary_transcript	25989539.0	25989606.0	-	MI0000253_1	MI0000253	hsa-mir-148a	hsa-mir-148a	na
3047_	chr7	miRNA	25989580.0	25989601.0	-	MIMAT0004549_1	MIMAT0004549	hsa-miR-148a-5p	hsa-miR-148a-5p	MI0000253_1
3048_	chr7	miRNA	25989542.0	25989563.0	-	MIMAT0000243_1	MIMAT0000243	hsa-miR-148a-3p	hsa-miR-148a-3p	MI0000253_1
3049_	chr7	miRNA_primary_transcript	27209099.0	27209182.0	-	MI0001150_1	MI0001150	hsa-mir-196b	hsa-mir-196b	na
3050_	chr7	miRNA	27209147.0	27209168.0	-	MIMAT0001080_1	MIMAT0001080	hsa-miR-196b-5p	hsa-miR-196b-5p	MI0001150_1
3051_	chr7	miRNA	27209112.0	27209133.0	-	MIMAT0009201_1	MIMAT0009201	hsa-miR-196b-3p	hsa-miR-196b-3p	MI0001150_1
3052_	chr7	miRNA_primary_transcript	29720350.0	29720444.0	-	MI0003762_1	MI0003762	hsa-mir-550a-3	hsa-mir-550a-3	na
3053_	chr7	miRNA	29720364.0	29720385.0	-	MIMAT0003257_1	MIMAT0003257	hsa-miR-550a-3p	hsa-miR-550a-3p	MI0003762_1
3054_	chr7	miRNA	29720405.0	29720424.0	-	MIMAT0020925_1	MIMAT0020925	hsa-miR-550a-3-5p	hsa-miR-550a-3-5p	MI0003762_1
3055_	chr7	miRNA_primary_transcript	30329410.0	30329506.0	+	MI0003600_1	MI0003600	hsa-mir-550a-1	hsa-mir-550a-1	na
3056_	chr7	miRNA	30329431.0	30329453.0	+	MIMAT0004800_1	MIMAT0004800	hsa-miR-550a-5p	hsa-miR-550a-5p	MI0003600_1
3057_	chr7	miRNA	30329470.0	30329491.0	+	MIMAT0003257_2	MIMAT0003257	hsa-miR-550a-3p	hsa-miR-550a-3p	MI0003600_1
3058_	chr7	miRNA_primary_transcript	30329410.0	30329506.0	-	MI0016686_1	MI0016686	hsa-mir-550b-1	hsa-mir-550b-1	na
3059_	chr7	miRNA	30329430.0	30329449.0	-	MIMAT0018445_1	MIMAT0018445	hsa-miR-550b-3p	hsa-miR-550b-3p	MI0016686_1
3060_	chr7	miRNA	30329470.0	30329491.0	-	MIMAT0022737_1	MIMAT0022737	hsa-miR-550b-2-5p	hsa-miR-550b-2-5p	MI0016686_1
3061_	chr7	miRNA_primary_transcript	32772593.0	32772689.0	+	MI0003601_1	MI0003601	hsa-mir-550a-2	hsa-mir-550a-2	na
3062_	chr7	miRNA	32772614.0	32772636.0	+	MIMAT0004800_2	MIMAT0004800	hsa-miR-550a-5p	hsa-miR-550a-5p	MI0003601_1
3063_	chr7	miRNA	32772653.0	32772674.0	+	MIMAT0003257_3	MIMAT0003257	hsa-miR-550a-3p	hsa-miR-550a-3p	MI0003601_1
